unit_id,kind,descendant_count,upper_flow,label,subtree_size,split_a,split_b,copy_index,left_flow,right_flow,down_flow,router_count,router_layer,router_wire,router_width,notes
LEAF_0000,taxon,1,1,leaf_1,1,,,,,,,,,,,Unique physical taxon unit; exactly one unit for this label.
R_m0002_L012_W00123,router,2,2,,2,,,,,,2,2,12,123,128,Compact count-2 Beneš wire unit; upper/down flow=2.
R_m0002_L012_W00124,router,2,2,,2,,,,,,2,2,12,124,128,Compact count-2 Beneš wire unit; upper/down flow=2.
R_m0002_L012_W00125,router,2,2,,2,,,,,,2,2,12,125,128,Compact count-2 Beneš wire unit; upper/down flow=2.
R_m0002_L012_W00126,router,2,2,,2,,,,,,2,2,12,126,128,Compact count-2 Beneš wire unit; upper/down flow=2.
R_m0002_L012_W00127,router,2,2,,2,,,,,,2,2,12,127,128,Compact count-2 Beneš wire unit; upper/down flow=2.
R_m0003_L001_W00000,router,3,3,,3,,,,,,3,3,1,0,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00001,router,3,3,,3,,,,,,3,3,1,1,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00002,router,3,3,,3,,,,,,3,3,1,2,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00003,router,3,3,,3,,,,,,3,3,1,3,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00004,router,3,3,,3,,,,,,3,3,1,4,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00005,router,3,3,,3,,,,,,3,3,1,5,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00006,router,3,3,,3,,,,,,3,3,1,6,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00007,router,3,3,,3,,,,,,3,3,1,7,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00008,router,3,3,,3,,,,,,3,3,1,8,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00009,router,3,3,,3,,,,,,3,3,1,9,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00010,router,3,3,,3,,,,,,3,3,1,10,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00011,router,3,3,,3,,,,,,3,3,1,11,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00012,router,3,3,,3,,,,,,3,3,1,12,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00013,router,3,3,,3,,,,,,3,3,1,13,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00014,router,3,3,,3,,,,,,3,3,1,14,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00015,router,3,3,,3,,,,,,3,3,1,15,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00016,router,3,3,,3,,,,,,3,3,1,16,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00017,router,3,3,,3,,,,,,3,3,1,17,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00018,router,3,3,,3,,,,,,3,3,1,18,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00019,router,3,3,,3,,,,,,3,3,1,19,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00020,router,3,3,,3,,,,,,3,3,1,20,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00021,router,3,3,,3,,,,,,3,3,1,21,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00022,router,3,3,,3,,,,,,3,3,1,22,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00023,router,3,3,,3,,,,,,3,3,1,23,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00024,router,3,3,,3,,,,,,3,3,1,24,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00025,router,3,3,,3,,,,,,3,3,1,25,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00026,router,3,3,,3,,,,,,3,3,1,26,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00027,router,3,3,,3,,,,,,3,3,1,27,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00028,router,3,3,,3,,,,,,3,3,1,28,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00029,router,3,3,,3,,,,,,3,3,1,29,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00030,router,3,3,,3,,,,,,3,3,1,30,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00031,router,3,3,,3,,,,,,3,3,1,31,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00032,router,3,3,,3,,,,,,3,3,1,32,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00033,router,3,3,,3,,,,,,3,3,1,33,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00034,router,3,3,,3,,,,,,3,3,1,34,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00035,router,3,3,,3,,,,,,3,3,1,35,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00036,router,3,3,,3,,,,,,3,3,1,36,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00037,router,3,3,,3,,,,,,3,3,1,37,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00038,router,3,3,,3,,,,,,3,3,1,38,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00039,router,3,3,,3,,,,,,3,3,1,39,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00040,router,3,3,,3,,,,,,3,3,1,40,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00041,router,3,3,,3,,,,,,3,3,1,41,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00042,router,3,3,,3,,,,,,3,3,1,42,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00043,router,3,3,,3,,,,,,3,3,1,43,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00044,router,3,3,,3,,,,,,3,3,1,44,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00045,router,3,3,,3,,,,,,3,3,1,45,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00046,router,3,3,,3,,,,,,3,3,1,46,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00047,router,3,3,,3,,,,,,3,3,1,47,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00048,router,3,3,,3,,,,,,3,3,1,48,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00049,router,3,3,,3,,,,,,3,3,1,49,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00050,router,3,3,,3,,,,,,3,3,1,50,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00051,router,3,3,,3,,,,,,3,3,1,51,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00052,router,3,3,,3,,,,,,3,3,1,52,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00053,router,3,3,,3,,,,,,3,3,1,53,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00054,router,3,3,,3,,,,,,3,3,1,54,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00055,router,3,3,,3,,,,,,3,3,1,55,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00056,router,3,3,,3,,,,,,3,3,1,56,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00057,router,3,3,,3,,,,,,3,3,1,57,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00058,router,3,3,,3,,,,,,3,3,1,58,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00059,router,3,3,,3,,,,,,3,3,1,59,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00060,router,3,3,,3,,,,,,3,3,1,60,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00061,router,3,3,,3,,,,,,3,3,1,61,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00062,router,3,3,,3,,,,,,3,3,1,62,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L001_W00063,router,3,3,,3,,,,,,3,3,1,63,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00000,router,3,3,,3,,,,,,3,3,2,0,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00001,router,3,3,,3,,,,,,3,3,2,1,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00002,router,3,3,,3,,,,,,3,3,2,2,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00003,router,3,3,,3,,,,,,3,3,2,3,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00004,router,3,3,,3,,,,,,3,3,2,4,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00005,router,3,3,,3,,,,,,3,3,2,5,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00006,router,3,3,,3,,,,,,3,3,2,6,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00007,router,3,3,,3,,,,,,3,3,2,7,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00008,router,3,3,,3,,,,,,3,3,2,8,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00009,router,3,3,,3,,,,,,3,3,2,9,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00010,router,3,3,,3,,,,,,3,3,2,10,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00011,router,3,3,,3,,,,,,3,3,2,11,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00012,router,3,3,,3,,,,,,3,3,2,12,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00013,router,3,3,,3,,,,,,3,3,2,13,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00014,router,3,3,,3,,,,,,3,3,2,14,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00015,router,3,3,,3,,,,,,3,3,2,15,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00016,router,3,3,,3,,,,,,3,3,2,16,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00017,router,3,3,,3,,,,,,3,3,2,17,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00018,router,3,3,,3,,,,,,3,3,2,18,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00019,router,3,3,,3,,,,,,3,3,2,19,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00020,router,3,3,,3,,,,,,3,3,2,20,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00021,router,3,3,,3,,,,,,3,3,2,21,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00022,router,3,3,,3,,,,,,3,3,2,22,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00023,router,3,3,,3,,,,,,3,3,2,23,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00024,router,3,3,,3,,,,,,3,3,2,24,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00025,router,3,3,,3,,,,,,3,3,2,25,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00026,router,3,3,,3,,,,,,3,3,2,26,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00027,router,3,3,,3,,,,,,3,3,2,27,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00028,router,3,3,,3,,,,,,3,3,2,28,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00029,router,3,3,,3,,,,,,3,3,2,29,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00030,router,3,3,,3,,,,,,3,3,2,30,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00031,router,3,3,,3,,,,,,3,3,2,31,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00032,router,3,3,,3,,,,,,3,3,2,32,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00033,router,3,3,,3,,,,,,3,3,2,33,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00034,router,3,3,,3,,,,,,3,3,2,34,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00035,router,3,3,,3,,,,,,3,3,2,35,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00036,router,3,3,,3,,,,,,3,3,2,36,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00037,router,3,3,,3,,,,,,3,3,2,37,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00038,router,3,3,,3,,,,,,3,3,2,38,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00039,router,3,3,,3,,,,,,3,3,2,39,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00040,router,3,3,,3,,,,,,3,3,2,40,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00041,router,3,3,,3,,,,,,3,3,2,41,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00042,router,3,3,,3,,,,,,3,3,2,42,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00043,router,3,3,,3,,,,,,3,3,2,43,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00044,router,3,3,,3,,,,,,3,3,2,44,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00045,router,3,3,,3,,,,,,3,3,2,45,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00046,router,3,3,,3,,,,,,3,3,2,46,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00047,router,3,3,,3,,,,,,3,3,2,47,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00048,router,3,3,,3,,,,,,3,3,2,48,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00049,router,3,3,,3,,,,,,3,3,2,49,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00050,router,3,3,,3,,,,,,3,3,2,50,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00051,router,3,3,,3,,,,,,3,3,2,51,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00052,router,3,3,,3,,,,,,3,3,2,52,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00053,router,3,3,,3,,,,,,3,3,2,53,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00054,router,3,3,,3,,,,,,3,3,2,54,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00055,router,3,3,,3,,,,,,3,3,2,55,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00056,router,3,3,,3,,,,,,3,3,2,56,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00057,router,3,3,,3,,,,,,3,3,2,57,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00058,router,3,3,,3,,,,,,3,3,2,58,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00059,router,3,3,,3,,,,,,3,3,2,59,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00060,router,3,3,,3,,,,,,3,3,2,60,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00061,router,3,3,,3,,,,,,3,3,2,61,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00062,router,3,3,,3,,,,,,3,3,2,62,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L002_W00063,router,3,3,,3,,,,,,3,3,2,63,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00000,router,3,3,,3,,,,,,3,3,3,0,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00001,router,3,3,,3,,,,,,3,3,3,1,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00002,router,3,3,,3,,,,,,3,3,3,2,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00003,router,3,3,,3,,,,,,3,3,3,3,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00004,router,3,3,,3,,,,,,3,3,3,4,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00005,router,3,3,,3,,,,,,3,3,3,5,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00006,router,3,3,,3,,,,,,3,3,3,6,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00007,router,3,3,,3,,,,,,3,3,3,7,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00008,router,3,3,,3,,,,,,3,3,3,8,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00009,router,3,3,,3,,,,,,3,3,3,9,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00010,router,3,3,,3,,,,,,3,3,3,10,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00011,router,3,3,,3,,,,,,3,3,3,11,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00012,router,3,3,,3,,,,,,3,3,3,12,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00013,router,3,3,,3,,,,,,3,3,3,13,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00014,router,3,3,,3,,,,,,3,3,3,14,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00015,router,3,3,,3,,,,,,3,3,3,15,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00016,router,3,3,,3,,,,,,3,3,3,16,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00017,router,3,3,,3,,,,,,3,3,3,17,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00018,router,3,3,,3,,,,,,3,3,3,18,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00019,router,3,3,,3,,,,,,3,3,3,19,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00020,router,3,3,,3,,,,,,3,3,3,20,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00021,router,3,3,,3,,,,,,3,3,3,21,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00022,router,3,3,,3,,,,,,3,3,3,22,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00023,router,3,3,,3,,,,,,3,3,3,23,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00024,router,3,3,,3,,,,,,3,3,3,24,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00025,router,3,3,,3,,,,,,3,3,3,25,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00026,router,3,3,,3,,,,,,3,3,3,26,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00027,router,3,3,,3,,,,,,3,3,3,27,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00028,router,3,3,,3,,,,,,3,3,3,28,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00029,router,3,3,,3,,,,,,3,3,3,29,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00030,router,3,3,,3,,,,,,3,3,3,30,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00031,router,3,3,,3,,,,,,3,3,3,31,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00032,router,3,3,,3,,,,,,3,3,3,32,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00033,router,3,3,,3,,,,,,3,3,3,33,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00034,router,3,3,,3,,,,,,3,3,3,34,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00035,router,3,3,,3,,,,,,3,3,3,35,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00036,router,3,3,,3,,,,,,3,3,3,36,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00037,router,3,3,,3,,,,,,3,3,3,37,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00038,router,3,3,,3,,,,,,3,3,3,38,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00039,router,3,3,,3,,,,,,3,3,3,39,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00040,router,3,3,,3,,,,,,3,3,3,40,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00041,router,3,3,,3,,,,,,3,3,3,41,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00042,router,3,3,,3,,,,,,3,3,3,42,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00043,router,3,3,,3,,,,,,3,3,3,43,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00044,router,3,3,,3,,,,,,3,3,3,44,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00045,router,3,3,,3,,,,,,3,3,3,45,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00046,router,3,3,,3,,,,,,3,3,3,46,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00047,router,3,3,,3,,,,,,3,3,3,47,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00048,router,3,3,,3,,,,,,3,3,3,48,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00049,router,3,3,,3,,,,,,3,3,3,49,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00050,router,3,3,,3,,,,,,3,3,3,50,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00051,router,3,3,,3,,,,,,3,3,3,51,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00052,router,3,3,,3,,,,,,3,3,3,52,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00053,router,3,3,,3,,,,,,3,3,3,53,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00054,router,3,3,,3,,,,,,3,3,3,54,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00055,router,3,3,,3,,,,,,3,3,3,55,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00056,router,3,3,,3,,,,,,3,3,3,56,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00057,router,3,3,,3,,,,,,3,3,3,57,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00058,router,3,3,,3,,,,,,3,3,3,58,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00059,router,3,3,,3,,,,,,3,3,3,59,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00060,router,3,3,,3,,,,,,3,3,3,60,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00061,router,3,3,,3,,,,,,3,3,3,61,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00062,router,3,3,,3,,,,,,3,3,3,62,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L003_W00063,router,3,3,,3,,,,,,3,3,3,63,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00000,router,3,3,,3,,,,,,3,3,4,0,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00001,router,3,3,,3,,,,,,3,3,4,1,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00002,router,3,3,,3,,,,,,3,3,4,2,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00003,router,3,3,,3,,,,,,3,3,4,3,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00004,router,3,3,,3,,,,,,3,3,4,4,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00005,router,3,3,,3,,,,,,3,3,4,5,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00006,router,3,3,,3,,,,,,3,3,4,6,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00007,router,3,3,,3,,,,,,3,3,4,7,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00008,router,3,3,,3,,,,,,3,3,4,8,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00009,router,3,3,,3,,,,,,3,3,4,9,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00010,router,3,3,,3,,,,,,3,3,4,10,64,Compact count-3 Beneš wire unit; upper/down flow=3.
R_m0003_L004_W00011,router,3,3,,3,,,,,,3,3,4,11,64,Compact count-3 Beneš wire unit; upper/down flow=3.
